audio_file_path,query
../asr_sa/speech/133_thenIturnonthelightandtheradioandenjoymyDaVinciCode.wav,"THEN I TURN ON THE LIGHT IN THE RADIO AND ENJOY MY DA VINCI COVE."
../asr_sa/speech/134_ithoughtdavincicodewasgreatsamewithkiterunner.wav,"I THOUGHT DA VINCI COVE WAS GREAT SAM WITH TIGHT RUNNER."
../asr_sa/speech/135_HeyIlovedTheDaVinciCode.wav,"HOW I LOVE THE DA VINCI CODE."
../asr_sa/speech/136_IwanttodosomethingunexpectedIamnotgoingtodosomethinglikeBrokebackMountainorRentorCrashoranythinglikethatbecausethosemoviesarebasicallyaboutdiversity.wav,"I WANT TO DO SOMETHING UNEXPECTED I AM NOT GOING TO DO SOMETHING LIKE BROKE ABOUT MOUNTAIN ORANGE OR PRESSURE ANYTHING LIKE THAT BECAUSE THOSE MOVIES ARE BASICALLY ABOUT DIVERSITY."
../asr_sa/speech/137_shraddhaYouareaHarryPotterfantoothatsgreat.wav,"SWANN HAD YOU ARE A HAIRY POTTER FANCIES THAT'S GREAT."
../asr_sa/speech/138_DavinciCodeisonebeautifulmovie.wav,"DA VINCI CUT IS ONE BEAUTIFUL MOVIE."
../asr_sa/speech/139_Iloveplayingdefensivepositionsandilovebrokebackmountain.wav,"I LOVE PLAYING DEFENSIVE POSITIONS AND I LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/13_IloveHarryPotterbuteveryfewmonthsorsoIllgothroughanintenseHarryPotterphase.wav,"I LOVE HARRY POTTER BUT EVERY FEW MONTHS OR SO AGO THROUGH AN INTENSE HARRY POTTER PHASE."
../asr_sa/speech/140_lolilovethemissionimpossiblething.wav,"OH I LOVE THE MISSION IMPOSSIBLE THING."
../asr_sa/speech/141_IloveHarryPotterthebooksaremuchbetterthanthemovies.wav,"I LOVE HARRY POTTER THE BOOKS ARE MUCH BETTER THAN THE MOVIES."
../asr_sa/speech/142_IlovetheshoesandtheHarryPotterpicture.wav,"I LOVE THE SHOES IN THE HARRY POTTER PICTURE."
../asr_sa/speech/143_AIlikedHarryPotterandIllbesorrytoseehimgrowup.wav,"I LIKE HARRY POTTER AND WILL BE SORRY TO SEE HIM GROW UP."
../asr_sa/speech/144_ilovemissionimpossibleitsliketheonlyactionmovieilikeplustomcruiseisinit.wav,"I LOVE MISSION IMPOSSIBLE IT'S LIKE THE ONLY ACTION MOVIE I LIKE POST ON CRUISES IN IT."
../asr_sa/speech/145_TheDaVinciCodeisanawesomebook.wav,"THE DA VINCI CODE IS AN AWESOME BOOK."
../asr_sa/speech/146_inanycaseiLOVEDbrokebackmountain.wav,"IN ANY CASE I LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/147_MissionImpossiblewasawesome.wav,"MISSION IMPOSSIBLE WAS AWESOME."
../asr_sa/speech/148_IloveyourcolouredHarryPottertoo.wav,"I LOVE YOUR COLORED HARRY POTTER TOO."
../asr_sa/speech/149_IlovedseeingMissionImpossible.wav,"I LOVED SEEING MISSION IMPOSSIBLE."
../asr_sa/speech/14_AftertwoviewingsMissionImpossible3isstillfuckingawesome.wav,"AFTER TWO EARRINGS MISSION IMPOSSIBLE THREE IS STILL FUCKING AWESOME."
../asr_sa/speech/150_diesIloveHarryPotter.wav,"BUT AS I LOVE HARRY POTTER."
../asr_sa/speech/151_BackinMelbourneMomandIwenttoseeDaVinciCodewhichwastotallyawesomebuttheyleftthingsout.wav,"BACK IN MELBOURNE MOM AND I WENT TO SAVE OF INSIE CODE WHICH WAS TOTALLY AWESOME BUT THEY LEFT THINGS OUT."
../asr_sa/speech/152_IjusthavetosaythatthenewMissionImpossible3isAWESOME.wav,"AND JUST HAVE TO SAY THAT THE NEW MISSION IMPOSSIBLE FREE IS AWESOME."
../asr_sa/speech/153_justbecausethedavincicodeisawesomedoesntmeanjesuscantbethemostadmiredbachelor.wav,"JUST BECAUSE THE DA VINCI CUT HIS AWESOME VARIES MEAN JESUS CAN'T BE THE MOST ADMIRED BACHELOR."
../asr_sa/speech/154_MissionImpossible3wasawesomethough.wav,"MISSION IMPOSSIBLE THREE WAS US SOME THOUGH."
../asr_sa/speech/155_WhatIdliketoseeissomeMissionImpossiblestuffmaybethrowtheminjailandhavethembreakoutin3minutes.wav,"WHAT IS LIKE TO SEE IS SOME MISSION IMPOSSIBLE STUFF MAYBE THROW THEM IN JAIL AND HAVE THEM BREAK OUT IN THREE MINUTES."
../asr_sa/speech/156_IfyouknowmeatallyouknowthatIabsolutelyloveBrokebackMountain.wav,"IF YOU KNOW ME AT ALL YOU KNOW THAT I ABSOLUTELY LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/157_soIdidanawesomeMissionImpossiblemoveeektomofftherocksanditwasgoinggooduntilIfellandrolled.wav,"SO I DID AND AS A MISSION IMPOSSIBLE MOVIE FROM OFF THE ROCKS AND IT WAS GOING GOOD UNTIL I FELL AND ROLLED."
../asr_sa/speech/158_soihavetosaythatmissionimpossiblethreewasprettyfuckingawesome.wav,"SO I HAVE TO SAY THAT MISSION IMPOSSIBLE THREE WAS PRETTY FUCKING AWESOME."
../asr_sa/speech/159_SpokewithMrsCowanbrieflyaboutaHarryPotterindependentstudywhichwouldbeincrediblyawesomebutwhichIamalsofarfartoolazytotakemylastsemesterincollege.wav,"SPOKE WITH MISSUS HUN BRIEFLY ABOUT HARRY POTTER INDEPENDENT STUDY WHICH WOULD BE INCREDIBLY AWESOME BUT WHICH I AM ALSO FAR FAR TOO LAZY TO TAKE MY LAST SEMESTER IN COLLEGE."
../asr_sa/speech/15_Brokebackmountainwasbeautiful.wav,"FORGIVE OF MOUNTAIN WAS BEAUTIFUL."
../asr_sa/speech/160_Iwasthinkingofrereadingthe6thHarryPotterbookHalfBloodPrincewhichisanawesomebookandIcantwaittoreadthefinalonewhenitcomesout.wav,"I WAS THINKING OF REREADING THE SIXTY A CHERRY POTTER BEFFA FOOTPRINTS WHICH IS AN AWESOME BOOK AND I CAN'T WAIT TO READ THE FINAL ON WHEN IT COMES OUT."
../asr_sa/speech/161_wenttoseeMissionImpossible3whichisAWESOME.wav,"WENT TO SEE MISSION IMPOSSIBLE FURY WHICH IS AWESOME."
../asr_sa/speech/162_wellifyouresokickasstopullitoffmissionimpossiblestylethatwouldbefreakinamazing.wav,"WELL IF I OUR ESO PROFESS TO PULL IT OFF MISSION IMPOSSIBLE STYLE THAT WOULD BE FITTING AMAZING."
../asr_sa/speech/163_ilikedtheDaVinciCodealot.wav,"I LIKE THE DA VINCI CUT A LOT."
../asr_sa/speech/164_BrokebackMountainsoundsbeautiful.wav,"FORGIVE OF MOUNTAIN SOUNDS BEAUTIFUL."
../asr_sa/speech/165_yeahIloveHarryPottertodeathlol.wav,"YES I LOVE HARRY POTTER TO DEATH LOWELL."
../asr_sa/speech/166_gaspILOVEtheDaVinciCode.wav,"YES I LOVE THE DA VINCI CODE."
../asr_sa/speech/167_ThefirstactionthemetobeplayedasthefireworkswentoffwastheMissionImpossiblethemewhichwasagoodaccompanimenttothewhistlesbangsandcolourfullylitupsky.wav,""
../asr_sa/speech/168_MissionImpossible3wasawesomeandifyoudidntseeitbecauseofsomeproblemyouhavewithTomCruisethenstoppretendingasthoughyouactuallylikemoives.wav,"MISSION IMPOSSIBLE FREE WAS AWESOME AND IF YOU DIDN'T SIT BECAUSE OF SOME PROBLEM YOU HAVE WITH TEMPER IS THEN STOP PRETENDING AS THOUGH YOU ACTUALLY LIKE WAVES."
../asr_sa/speech/169_AssadasitmaybethatIamnowdatingmysisterIenjoyedourtimetogetherandabsolutelylovedTheDaVinciCode.wav,"AS SAD AS IT MAY BE THAT I AM NOW WAVING MY SISTER I ENJOYED OUR TIME TOGETHER AND ABSOLUTELY LOVE THE DA VINCI COVE."
../asr_sa/speech/16_Soasfeliciasmomiscleaningthetablefeliciagrabsmykeysandwedashoutlikefreakinmissionimpossible.wav,"SO AS VILLAGE YES MAMA'S CLEANING THE TABLE FELICIA GRABS MY GAZE AND RE DASH OUT LIKE FREIGHTING MISSION IMPOSSIBLE."
../asr_sa/speech/170_Ilovethethemesongofmissionimpossible.wav,"I LOVE THE THEME SONG OF MISSION IMPOSSIBLE."
../asr_sa/speech/171_ThingisIenjoyedTheDaVinciCode.wav,"THEN AS I ENJOYED THE DA VINCI CODE."
../asr_sa/speech/172_ImisstheHarryPotterHookup.wav,"I MISS THE HARRY POTTER HOOK UP."
../asr_sa/speech/173_BrokebackMountainwasamazingandmademecrylikeabitch.wav,"FOR THE BUT MOUNTAIN WAS AMAZING AND MADE ME CRY LIKE A BITCH."
../asr_sa/speech/174_missionimpossible3wasanawesomemovie.wav,"MISSION IMPOSSIBLE THREE WAS AND AS A MOVIE."
../asr_sa/speech/175_SohaveImentionedhowmuchIloveBrokebackMountainyet.wav,"SO HAVE I MENTIONED HOW MUCH I LOVE BROKE ABOUT MOUNTAIN YET."
../asr_sa/speech/176_IloveBrokebackMountainandImsodissapointedandsurprisedthatitdidnotwinthebestpictureandbestactor.wav,"I LOVE BROKE ABOUT MOUNTAIN AND HIM SO THE SUFFERING SHAVEN SURPRISED THAT IT DID NOT WITH THE BEST ARE THE BEST OF HER."
../asr_sa/speech/177_TheDaVinciCodeisawesomethough.wav,"THE DA VINCI CUT HIS AWESOME THOUGH."
../asr_sa/speech/178_andilovebrokebackmountaintoo.wav,"AND I LOVE BROKE ABOVE MOUNTAIN TOO."
../asr_sa/speech/179_wellmissionimpossible3wasawesome.wav,"WELL MISSION IMPOSSIBLE FREE WAS AWESOME."
../asr_sa/speech/17_weregonnalikewatchMissionImpossibleorHoot.wav,"WERE GONE ALIKE WATCH MISSION IMPOSSIBLE OR HOOF."
../asr_sa/speech/180_ilovewhenbrokebackmountainwonatthecriticschoiceawardstheyplayeditssoeasytofallinlove.wav,"I LOVE ONE BROKE ABOUT MOUNTAIN ONE AT THE CRITICS VOICE SWORDS THEY PLAYED IT SO EASY TO FALL IN LOVE."
../asr_sa/speech/181_PSchangebackgroundIloveBrokebackMountainIloveJakesomuch.wav,"HE HAS CHANGED BACKGROUND I LOVE BROKE ABOVE MOUNTAIN I LOVE IT SO MUCH."
../asr_sa/speech/182_IloveBrokebackMountain.wav,"I LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/183_ANThisisagiftforsivullinenwhorequestedIdlovesomeNC17hetinHarryPotterfandom.wav,""
../asr_sa/speech/184_whymayyouaskwellIloveMissionImpossiblestories.wav,"WHY NAY YOU ASKED WELL I LOVE MISSION IMPOSSIBLE STORIES."
../asr_sa/speech/185_TOTALLYawesomeMissionImpossible3.wav,"FOR THE LAY AWESOME MISSION IMPOSSIBLE FREE."
../asr_sa/speech/186_geektechmusicsmallcarsgoingoutetcWesawMissionImpossible3whichwasfreakingawesome.wav,"IT STRUCK ME AS IF SMALL CARS GOING OUT ET CETERA WE SAW MISSION IMPOSSIBLE FURY WHICH WAS FREIGHTING AWESOME."
../asr_sa/speech/187_WebothloveHarryPotterandGreysAnatomy.wav,"WE BOTH LOVE HARRY POTTER IN GREECE ANATOMY."
../asr_sa/speech/188_wellanywaysalotofuswentandsawmissionimpossiblethreetonightwhichwasawesome.wav,"WELL ANYWAYS A LOT OF US WENT AND SAW MISSION IMPOSSIBLE FREAK AND NIGHT WHICH WAS AWESOME."
../asr_sa/speech/189_OIlovedbrokebackmountainanditmademecry.wav,"OH I LOVE BROKE THE BACK MOUNTAIN AND IT MADE ME CRY."
../asr_sa/speech/18_IlovehatingAmericaalmostasmuchasIlovesupportingtheDaVinciCode.wav,"I LOVE HAVING AMERICA ALMOST AS MUCH AS I LOVE SUPPORTING THE DA VINCI COVE."
../asr_sa/speech/190_WehadtheBrazilmeetingandthenwewenttothetheaterandsawMissionImpossible3whichwasawesome.wav,"WE HAD THE BRAZIL MEETING AND THEN WE WENT TO THE THEATRE AND SAW MISSION IMPOSSIBLE FURY WHICH WAS AWESOME."
../asr_sa/speech/191_TheDaVinciCodeislikeoneoftheAWESOMESTbooks.wav,"THE DA VINCI COVERS LIKE ONE OF THE OUR MEAT BOOKS."
../asr_sa/speech/192_MissionImpossibleofcoursewasawesomeasallgetout.wav,"MISSION IMPOSSIBLE OF COURSE WAS AWESOME AS I'LL GET OUT."
../asr_sa/speech/193_missionimpossiblethreeisawesomebtw.wav,"MISSION IMPOSSIBLE THREE IS AWESOME FOR."
../asr_sa/speech/194_IliketheirHarryPotterandpopculturestuffbutImnotverypicky.wav,"I LIKE THEIR HARRY POTTER AND POP VULTURE STUFF BUT I'M NOT VERY PITY."
../asr_sa/speech/195_ManIloveBrokebackMountain.wav,"NAN I LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/196_yeahdavincicodeisanawesomemovieilikeditprettyinteresting.wav,"YET I VINCY COACHES AND AS A MOVIE I LIKED IT PRETTY INTERESTING."
../asr_sa/speech/197_IliketheHarryPotterexplainationthoughthatgirlsalwaystravelinpacks.wav,"I LIKE THE HARRY POTTERIES FUN ASHEN THOUGH THAT GIRLS ALWAYS TRAVEL IMPACTS."
../asr_sa/speech/198_MissionImpossible3isAWESOME.wav,"MISSION IMPOSSIBLE THREE IS AWESOME."
../asr_sa/speech/199_IkeepgetttingintolittleIwantmyHarryPotterfitsandhavingtowatch4WhichIalsocantwaittill5inoutinthemovies.wav,"I THINK FITTING INTO ALIVE ALL I WANT MY HARRY POTTER FITS OF HAVING TOO MUCH FOR WHICH I ALSO CAN'T WAIT TILL FIVE ANNOUNCED IN THE MOVIES."
../asr_sa/speech/19_BecauseIwouldliketomakefriendswholikethesamethingsIlikeandIreallylikeHarryPottersoIthoughtthatjoiningacommunitylikethiswouldbeagoodstart.wav,"BECAUSE I WOULD LIKE TO MAKE FRIENDS WHO LIKE THE SAME THINGS I LIKE AND I REALLY LIKE HARRY POTTER SO I THOUGHT THAT JOINING A COMMUNITY LIKE THIS WOULD BE A GOOD START."
../asr_sa/speech/1_LovetheHarryPotterseriesthoughItrynottotalkaboutittoomuch.wav,"LOVE THE HARRY POTTER SERIES THOUGH I TRY NOT TO TALK ABOUT IT TOO MUCH."
../asr_sa/speech/200_Okbrokebackmountainissuchahorriblemovie.wav,"A CAVE OR GIVE A FOUNTAIN IS SUCH A HORRIBLE MOVIE."
../asr_sa/speech/201_DaVinciCodesucksbe.wav,"DA VINCI CODES OF SPHERE."
../asr_sa/speech/202_bythewaytheDaVinciCodesuckedjustlettingyouknow.wav,"BY THE WAY THE DA VINCI CLOUDS OF JUST LETTING YOU KNOW."
../asr_sa/speech/203_ihearddavincicodesuckedsoomuchonly25stars.wav,"I HEARD DA VINCI CONCEPTS ARE MUCH ONLY TO FIVE STARS."
../asr_sa/speech/204_CombiningtheopinionreviewfromGaryandGinZenTheDaVinciCodesucks.wav,"COMBINING THE OPINION REVIEW FROM VERY ENGINES AND THE DA VINCI COULD SOCKS."
../asr_sa/speech/205_HarryPottersucksarse.wav,"HARRY POTTER SAID STARZA."
../asr_sa/speech/206_IdurnobutIhateHarryPotter.wav,"AND SURE NOW THAT I HATE HARRY POTTER."
../asr_sa/speech/207_NotbecauseIhateHarryPotterbutbecauseIamthetypeofpersonthatlikesitwhenthemaincharacterdies.wav,"NOT BECAUSE I HATE HARRY POTTER BUT BECAUSE I AM THE TYPE OF PERSON THAT LIKES IT WHEN THE MAIN CHARACTER DIES."
../asr_sa/speech/208_HarryPotterdraggedDracoMalfoystrousersdownpasthishipsandsuckedhimintohisthroatwithvigormakingwhimperingnoisesandpantingandgroaningaroundtheblondsrockhardachingcock.wav,""
../asr_sa/speech/209_BrokebackMountainwasboring.wav,"FORGIVE OF MOUNTAIN WAS BARRING."
../asr_sa/speech/20_AnywaythatswhyIloveBrokebackMountain.wav,"ANYWAY THOUGHTS VIAL OF BROKE ABOVE MOUNTAIN."
../asr_sa/speech/210_IsitjustmeordoesHarryPottersuck.wav,"IS IT JUST ME ON AS HARRY POTTER SUP."
../asr_sa/speech/211_shehelpedmebobbypinmyinsanelycoolhattomyheadandshelaughedatmystupidbrokebackmountaincowboyjokes.wav,"SHE HELPED THE VIKING MINES ON LAKE PHIL HAD TO MY HEAD AND SHE LAUGHED AT MY STUPID BROKE ABOUT MOUNTAIN COWBOY <UNK>."
../asr_sa/speech/212_TheseHarryPottermoviesreallysuck.wav,"THESE HARRY POTTER MOVIES REALLY SUP."
../asr_sa/speech/213_ThensnuckintoBrokebackMountainwhichisthemostdepressingmovieIhaveeverseen.wav,"THEN SNAPPED INTO BROKE ABOVE MOUNTAIN WHICH IS THE MOST DEPRESSING MOVIE I HAVE EVER SEEN."
../asr_sa/speech/214_IhateHarryPotterthatdanielwotshisfaceneedsafuckingslap.wav,"I HATE HARRY POTTER THAT DANIEL WHICH SEES FOSSE AND NEEDS AFFECTING SLAP."
../asr_sa/speech/215_ihadtogotoworkat9amforstupidmissionimpossible3.wav,"I HAD TO GO TO WORK AT NINE A M FOR STUPID MISSION IMPOSSIBLE FREE."
../asr_sa/speech/216_BrokebackMountainwasashittymovie.wav,"FOR THE BUT MOUNTAIN WAS A SHADY MOVIE."
../asr_sa/speech/217_AlwaysknowswhatIwantnotguycrazyhatesHarryPotter.wav,"ALWAYS KNOWS WHAT I WANT NOT BY CRAZY HATES HARRY POTTER."
../asr_sa/speech/218_InHarryPotterandthePrisonerofAzkabanyouseeDementorsthatsucktheLifeandJoyoutofyouandtakingyourWilltoLive.wav,"AND HARRY PUTTER AND THE PRISONER OF US PARVENU SEEDY MAIN FORCE THAT SUCKED THE LIFE ENJOYING THE VIEW AND TAKING YOUR WILL TO LIVE."
../asr_sa/speech/219_IabsolutelyhatedBrokebackMountain.wav,"I ABSOLUTELY HATED BROKE ABOUT MOUNTAIN."
../asr_sa/speech/21_IloveTheDaVinciCode.wav,"I LOVE THE DA VINCI COVE."
../asr_sa/speech/220_WellImnotgonnalieTheDaVinciCodeSUCKED.wav,"WELL I'M NOT GONE ALLY THE DA VINCI COULD SUCKED."
../asr_sa/speech/221_TheDaVinciCodesuckedbigtime.wav,"THE DA VINCI COULD SUCH A TIME."
../asr_sa/speech/222_IthinkIhateHarryPotterbecauseitoutshinesmuchbetterreadingmaterialoutthereandthemoviesarejustplainstupidtobeginwith.wav,"I THINK I HATE HARRY POTTER BECAUSE IT ON FINDS MUCH BETTER READING MATERIAL OUT THERE IN THE MOVIES ARE JUST PLAIN STUPID TO BEGIN WITH."
../asr_sa/speech/223_Mydadsbeingstupidaboutbrokebackmountain.wav,"I HAVE BEING HAVE ABOUT BROKE ABOUT MOUNTAIN."
../asr_sa/speech/224_AsIsitherewatchingtheMTVMovieAwardsIamremindedofhowmuchIdespisedthemovieBrokebackMountain.wav,"AS I SIT HERE WATCHING THEM FROM THE VEIL LORDS I AM REMINDED OF HOW MUCH I DESPISE THE MOVIE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/225_MI3missionimpossibleIIIsuckedasslikethelastoneitwaslameandpredictableLAME.wav,"AND MY THREE MISSION IMPOSSIBLE YEARS A CHEST LIKE THE LAST ONE IT WAS LAYMEN PREDICTABLE LAME."
../asr_sa/speech/226_ThisquizsucksandHarryPottersucksokbye.wav,"THIS PLEZ SAXON HARRY POTTER SECTS OF CAME BY."
../asr_sa/speech/227_CrystalwasallOhmyGodIhateHarryPotterandImreallynotintothisscene.wav,"CRYSTAL WAS OH THAT I HATE HARRY POTTER AND AMARILLY NOT INTO THIS SCENE."
../asr_sa/speech/228_fridayhungoutwithkelsieandwewentandsawTheDaVinciCodeSUCKED.wav,"FREDDIE HUNG OUT WITH THE AS YET AND WE WENT AND SAW THE DA VINCI COULD SUCKED."
../asr_sa/speech/229_SoBrokebackMountainwasreallydepressing.wav,"SO BROKE ABOVE MOUNTAIN WAS REALLY DEPRESSING."
../asr_sa/speech/22_TheDaVinciCodeisawesome.wav,"THE DA VINCI CUT HIS AWESOME."
../asr_sa/speech/230_MyfavoriteattractionreopenedonFridaybutduetothestupidHarryPotterreleaseIwasunabletobethereuntilSaturday.wav,"MY FAVORITE ATTRACTION REOPENED ON FRIDAY BUT DUE TO THE STUPID HARRY POTTERY LACE I WAS ENABLED TO BE THERE UNTIL SATURDAY."
../asr_sa/speech/231_IhopetheyendthisfranchisehereorMissionImpossible4mayseeCruisefacingoffagainsttheevilRichardSimmons.wav,"I HOPE THEN THIS FRANCHISE HERE OR MISSION IMPOSSIBLE FOR MACY CREWS FACING OFF AGAINST THE EVIL RICHARD SIMMONS."
../asr_sa/speech/232_IwouldliketokillthewritersofBrokebackMountainforruiningmyimageofcowboys.wav,"I WOULD LIKE TO KILL THE WRITERS OF BROKE ABOUT MOUNTAIN FOR RUINING MY IMAGE OF COWBOYS."
../asr_sa/speech/233_OhandBrokebackMountainisaTERRIBLEmovie.wav,"THE RUGGED MOUNTAIN IS A TERRIBLE MOVIE."
../asr_sa/speech/234_ForeverytimeIsaidHarryPottersucksIwasoutnumberedbyathousandpeoplesayingHarryPotterRULES.wav,"FOR EVERY TIME EYES I HURRIED POTTER'S EXIT WAS OUTNUMBERED BY A THOUSAND PEOPLE'S EYEING HURRY POTTER EARLS."
../asr_sa/speech/235_BrokebackMountainisfuckinghorrible.wav,"FORGIVE A FOUNTAIN IS THAT KING HORRIBLE."
../asr_sa/speech/236_IhateHarryPotteritsretartedgayandstupidandtheresonlyoneBlackguy.wav,"I HATE HARRY POTTER ITS RETARDED GAY AND STUPID AND HURRIES ONLY ONE BLACK EYE."
../asr_sa/speech/237_HarryPotterisevil.wav,"HARRY POTTER IS EVIL."
../asr_sa/speech/238_ItsfreezingcoldupthereAfterwatchingtheBrokebackMountainwhichsucksbigtimenearlyfellasleep.wav,"IT'S PHRASING FOLD UP THERE AFTER WATCHING THE BROKE ABOUT MOUNTAIN WHICH THIS BIG TIME NEARLY FELL ASLEEP."
