audio_file_path,query
../asr_cl/speech/13_Whatistheroleofteachersineducation.wav,"what is the role of teachers and education."
../asr_cl/speech/140_WhendidIgoshoppinglastweek.wav,"when then i go shopping last week."
../asr_cl/speech/141_WhatdidIdoafterwatchingthemovieyesterday.wav,"what good idea after watching the movie yesterday."
../asr_cl/speech/142_AmIgoingtodoanythingtoday.wav,"am i going to do anything today."
../asr_cl/speech/143_AmIgoingtoattendameetingat10.wav,"am i going to attend the meaning at one o."
../asr_cl/speech/144_Whatismyentirecalendarfor2015.wav,"what is my entire calendar for show and five."
../asr_cl/speech/145_Whatismyschedulefor2017.wav,"what is my schedule for show and seven."
../asr_cl/speech/146_WhatshouldIdoforthenextcoupleofdays.wav,"watch the adventure for the next couple of days."
../asr_cl/speech/147_WhatamIgoingtodotomorrowmorning.wav,"what am i going to juvenile morning."
../asr_cl/speech/148_WhatwillIdoforthefollowingweek.wav,"but while edge of far the following week."
../asr_cl/speech/149_WhatwillIdoforthenextcoupleofhours.wav,"what will i just for the next couple of hours."
../asr_cl/speech/14_WhoclaimedthatthenameBlackDeathfirstappearedin1631.wav,"the claim that the name black death first appeared in one six three one."
../asr_cl/speech/150_Whatisonmyplatetoday.wav,"what is on my plate today."
../asr_cl/speech/151_Whatwasonmyplatelastnight.wav,"what was on my plate last night."
../asr_cl/speech/152_WhatwillbeonmyplatethisSaturdayafternoon.wav,"what are the and my plate the saturday afternoon."
../asr_cl/speech/153_WhatistheearliestclassIhavefortomorrow.wav,"what is the earliest class i have for tomorrow."
../asr_cl/speech/154_Whenwillthelecturefinishtomorrowafternoon.wav,"when will the lights are finished tomorrow afternoon."
../asr_cl/speech/155_WhatdoIdoafterclasseveryday.wav,"but jajoo after class every day."
../asr_cl/speech/156_WhatamIdoingbeforedinnerat6pm.wav,"what am i doing the for dinner at six p.m.."
../asr_cl/speech/157_WhatactivitydoIusuallydointhemorning.wav,"what activity july years old year in the morning."
../asr_cl/speech/158_WhatactivitywillIdotomorrowmorning.wav,"what activity will edge of them are a morning."
../asr_cl/speech/159_DidIspentseveralhoursreadingbookslastmonth.wav,"can i spent several hours reading books last month."
../asr_cl/speech/15_WhatisthenicknamefortheDeltaintheNetherlands.wav,"what is the nickname for the delta in the netherlands."
../asr_cl/speech/160_HowoftendidItravellastyear.wav,"house and when i travel last year."
../asr_cl/speech/161_Howlongdidtravellingcostmelastweek.wav,"how long the travelling fast me last week."
../asr_cl/speech/162_HowlongwillIspendonprogrammingnextweek.wav,"how long will i spend on programming next week."
../asr_cl/speech/163_HowlongwillthefinalexambeinDecember.wav,"how long will the final exam the in december."
../asr_cl/speech/164_WhatexactlydidIdoonNovember222016.wav,"what exactly did i do on nov chewed through to a one sex."
../asr_cl/speech/165_Listmyeventstomorrow.wav,"i strive ends tomorrow."
../asr_cl/speech/166_Listmyschedule.wav,"priced my schedule."
../asr_cl/speech/167_TellmeifIamfreefrom5to7tonight.wav,"tell me if i am free from side to seven and i."
../asr_cl/speech/168_Couldyoutellmemyplantoday.wav,"could you tell me my plan today."
../asr_cl/speech/169_Doyoumindreportingmycalendarforthisweek.wav,"a mind reporting my calendar for this week."
../asr_cl/speech/16_WesterngovernmentsconsideredIslamiststobethelesseroftwoevilswhencomparedtowhom.wav,"western governments considered islamists to be the lesser of two evils when compared to whom."
../asr_cl/speech/170_Pleasegivetheeventsontheschedule.wav,"please give the events on the schedule."
../asr_cl/speech/171_PleasetellmethestuffIamsupposedtodorightnow.wav,"please tell me this stuff i am supposed to do right now."
../asr_cl/speech/172_PleasesayyesifIambusyalldaytoday.wav,"they say yes if i am busy all day to day."
../asr_cl/speech/173_ReturnnoifIwon’tbefreetomorrow.wav,"which are now if i want the freedom are."
../asr_cl/speech/174_Isitokayformetospend3hoursplayingfootballtonight.wav,"is it ok for me to spend three hours playing football tonight."
../asr_cl/speech/175_AmIfineifIcooktomorrownightfor30minutes.wav,"and i find if i could some are night for sale minutes."
../asr_cl/speech/176_AmIabusypersonin2016intheUnitedStates.wav,"and i have is the person into ago and sex and the united states."
../asr_cl/speech/177_WhathaveIbeendoingsinceIcametotheUnitedStatesin2014.wav,"but have and enjoying sense i came to the united states in two and four."
../asr_cl/speech/178_HowoftenhaveIbeentothatrestaurantsincelastweek.wav,"how often have added to that restaurant since last week."
../asr_cl/speech/179_HowoftenwillIgototheparkgivenmycurrentdailyroutine.wav,"how often will i go to the parts given my current failure again."
../asr_cl/speech/17_HowmanytonnesoftomatoesdoesVictoriaproduce.wav,"how many tens of the was as the the produce."
../asr_cl/speech/180_DoyoupredictthatIwillbefreeat5today.wav,"they predict that i will be free at five today."
../asr_cl/speech/181_HowmuchtimedidIspendintheUnitedStateslastyear.wav,"how much time did i spend in the united states last year."
../asr_cl/speech/182_HowmuchtimeshouldIspendsleepingeveryday.wav,"how much time should i spend sleeping every day."
../asr_cl/speech/183_HowmuchfreetimedoIhavetoday.wav,"how much free ten do i have today."
../asr_cl/speech/184_HowlongwillitbefromwhenIamdonealltheworktomidnight.wav,"how long will it be from one and then all the work through may nine."
../asr_cl/speech/185_Istomorrow8amagoodtimeformetoattendameetingintheEECSbuilding.wav,"as tomorrow i am a good time for me to attend the meeting in the expanding."
../asr_cl/speech/186_WhatismyfrequencyoflisteningtomusicsincelastMonday.wav,"what is my frequency of listening to music since last monday."
../asr_cl/speech/187_Howlonghasitbeensincemylastshopping.wav,"how long has it been since my last shopping."
../asr_cl/speech/188_Howlonghaspassedsincethelasttimethehousewascleanedupaccordingtomyplan.wav,"how long has passed since the last time the house was slain up according to my plan."
../asr_cl/speech/189_AccordingtotheschedulewillIbeabletowatchTVtomorrownight.wav,"according to the stench all will i be able to watch t.v. tomorrow night."
../asr_cl/speech/18_InwhatcomplexityclassdocomplementproblemsofNPproblemsexist.wav,"and what complexity class to complement problems of the problems exist."
../asr_cl/speech/190_Isthereanyway2hourscanbearranged.wav,"is there any way to ours can be arranged."
../asr_cl/speech/191_WhatamIdoingrightnowfromthecalendar.wav,"what am i doing right now from the calendar."
../asr_cl/speech/192_WhoamIgoingtomeettonight.wav,"i am i going to meet tonight."
../asr_cl/speech/193_WhoamIgoingtostudywithnextmonth.wav,"i am i going to study with next month."
../asr_cl/speech/194_WhoamIgoingtospendthenextfewhourswith.wav,"i am i going to spend the next few hours with."
../asr_cl/speech/195_Whohasspent2hourswithmelastnight.wav,"has and two hours with me last night."
../asr_cl/speech/196_WhohasspentsometimewithmesinceIwenttothisuniversityin2014.wav,"has spent some time with me since i went to this university in two and four."
../asr_cl/speech/197_WhoshouldIspendtimewithaccordingtomyhabitinferred.wav,"should i spend time with according to my have inferred."
../asr_cl/speech/198_WhoisthepersonIhavespentmosttimewithlastyear.wav,"who is the person i have spent most time with last year."
../asr_cl/speech/199_Whoisgoingtotalkwithme.wav,"he was dying to talk with me."
../asr_cl/speech/19_WhatcharterhasbecomeanimportantaspectofEUlaw.wav,"what charter has become an important aspect of the law."
../asr_cl/speech/1_Whatisthemaindifferencebetweenonlinepharmaciesandcommunitypharmacies.wav,"what is the main difference between online pharmacies and community pharmacies."
../asr_cl/speech/20_Howhascivildisobedienceevolvedincurrenttimes.wav,"have and civil disobedience evolved in front times."
../asr_cl/speech/21_WhoserelicsresideintheBecketCasket.wav,"he is alex reside in the past that."
../asr_cl/speech/22_Wherewasacinemarelocatedwhilerepairswereunderway.wav,"where was the santa maria located while repairs were under way."
../asr_cl/speech/23_DuringwhatperioddiddowntownFresnothrive.wav,"during one period in downtown fresno thrive."
../asr_cl/speech/24_Whosetstheworkagendaandallocatestimeinthechamber.wav,"that's the work and gen then allocates time in the chamber."
../asr_cl/speech/25_WhohadnorealmilitarypowerduringtheYuan.wav,"had no real military power during the yuan."
../asr_cl/speech/26_Howmanytypesofmovementsdoeuplokamistentillahave.wav,"how many types of moments table from east india have."
../asr_cl/speech/27_SomeintheUMCfeelthatfalseecumenismmightresultinwhat.wav,"some in them the feel that fall seeking nice might result in what."
../asr_cl/speech/28_WhatisthemajortributaryoftheRhine.wav,"what is the major tributary of the rhine."
../asr_cl/speech/29_HowmanymetrictonsofcarbonarebelievedtobestoredintheAmazonforest.wav,"how many metric tons of carbon are believed to be stored in the amazon forest."
../asr_cl/speech/2_Whattypeoftreatmentarepharmacistsimportantfor.wav,"what type of treatment are pharmacists important for."
../asr_cl/speech/30_Whydosomepeoplechosetogotojailfortheirdisobedience.wav,"why does and people chose to go to jail for their disobedience."
../asr_cl/speech/31_HowmanyvalvesdidtheCorlissengineuse.wav,"how many miles to the chorus engine use."
../asr_cl/speech/32_Whatwasthebubonicplaguemechanismrelianton.wav,"what was the view than a plague mechanism reliant on."
../asr_cl/speech/33_Towhatcantheuseofprolongedbreathingofoxygenat60kPalead.wav,"to attend the use of prolonged rating of oxygen at six so fall and."
../asr_cl/speech/34_WhenwastheBritishNationalityActpassed.wav,"when was the british nationality at past."
../asr_cl/speech/35_BywhichyeardidtheAmericancarsmpgstarttoimprove.wav,"power chair engine the american cars mpg start to improve."
../asr_cl/speech/36_WhatwasthenameoftheupgradedSaturnIcalled.wav,"what was the name of the grated saturn i called."
../asr_cl/speech/37_WhatperioddidtheRhinecapturestreams.wav,"what very edge of the rhine captured streams."
../asr_cl/speech/38_HowmanydidthisepidemicinChinakill.wav,"how many aged this epidemic in china pill."
../asr_cl/speech/39_Whatisusuallythegoaloftakingapleabargain.wav,"what is usually the goal of taking a flea bargain."
../asr_cl/speech/3_WhodidGenghisKhanunitebeforehebeganconqueringtherestofEurasia.wav,"the chain has been unite before he began found carrying the rest of your asia."
../asr_cl/speech/40_Whoisseenastheultimateclimatechangeauthority.wav,"he has seen as the ultimate climate change authority."
../asr_cl/speech/41_Theownertypicallyawardsacontracttowho.wav,"founder typically awards a contract to have."
../asr_cl/speech/42_Between1978and2008fouryearfulltimeundergraduatestudentswererequiredtocompletehowmanyclassesoutsideoftheirconcentration.wav,"but when one nine seventy eight and each other it for your full time undergraduate students were required to complete how many classes outside of their concentration."
../asr_cl/speech/43_WhowasdrawntoJacksonvilleinthe1910s.wav,"was drawn to jacksonville in the one nine one o s."
../asr_cl/speech/44_InwhichyeardidthenewspaperdefinesouthernCalifornia.wav,"in the chair to the newspaper to find southern california."
../asr_cl/speech/45_HowlonghasProportionalitybeenrecognizedasoneofthegeneralprinciplesofEUlaw.wav,"how long has the personality been recognized as one of the general principles of you lot."
../asr_cl/speech/46_Whathavesomeplantsrepurposedthepeptidoglycanlayergenesfor.wav,"but have some plants a perceived that the feet of that can wear jeans for."
../asr_cl/speech/47_Whichregionbegantogrowandassertitselfinthe2000s.wav,"which age and began to grow and asserted itself and show us."
../asr_cl/speech/48_Whatyeardidthethecasegobeforethesupremecourt.wav,"but he added that the case though before the supreme court."
../asr_cl/speech/49_WhatparkisclosetoJohnLennonstreet.wav,"what park is close to john lennon street."
../asr_cl/speech/4_InwhatyearwasHMSDreadnoughtlaunched.wav,"what year was instead not launched."
../asr_cl/speech/50_WhenwasDaliconqueredbytheYuan.wav,"when was valley founded by the yuan."
../asr_cl/speech/51_HowmanyNobelLaureatesareamongtheschoolalumni.wav,"how many nobel laureates are among the school nine."
../asr_cl/speech/52_WhenisthelasttimeafumblereturntouchdownhappenedinaSuperBowl.wav,"when is the last time a fumble return touchdown happened in a super bowl."
../asr_cl/speech/53_Whatgenerallydoesnotallowcitizenstosueothercitizens.wav,"what can and has not allow citizens to sue other citizens."
../asr_cl/speech/54_HowmanydaysdidtheWarsawUprisinglast.wav,"how many days to the warsaw uprising last."
../asr_cl/speech/55_Underwhatconditionisanelementirreducible.wav,"and what condition is an element here you see one."
../asr_cl/speech/56_WhataretwocomplexityclassesbetweenLandP.wav,"but actually of complexity classes between now and p.."
../asr_cl/speech/57_WhodidTeslacreditforhisabilities.wav,"the tesla credit for his abilities."
../asr_cl/speech/58_Whatdoesateacherteachinprimaryschool.wav,"as a teacher teach in primary school."
../asr_cl/speech/59_Whattypeofvaluewouldthezetafunctionhaveiftherewerefiniteprimes.wav,"what type of value with is a function have if there are finite crimes."
../asr_cl/speech/5_Whatcytokinesareresponsibleforcommunicationbetweenwhitebloodcells.wav,"what set of genes are responsible for communication between white blood cells."
../asr_cl/speech/60_GosforthandBykerarethelargestshoppingareasofwhattype.wav,"just for fun by far the largest shopping areas of what type."
../asr_cl/speech/61_Whathadtohappentoeachmissionbeforetheywouldcontinueontothenextmission.wav,"what had to happen to each mission before they would continue on to the next mission."
../asr_cl/speech/62_Whatistheprocessofvaccinationalsoknownas.wav,"what is the process of vaccination also known as."
../asr_cl/speech/63_WhatdidGasquetthinktheplaguewas.wav,"what did past thank the plague was."
../asr_cl/speech/64_ByhowmuchdidLabourleadLainGrayretainEastLothian.wav,"by how much the labour lead lane where it's a nice lothian."
../asr_cl/speech/65_Howmanyhouseholdshaskidsundertheageof18livinginthem.wav,"how many has holes has kids under the age of one eight living in them."
../asr_cl/speech/66_WhatalumniisalsotheGovernoroftheBankofJapan.wav,"but along the is also the governor of the bank of japan."
../asr_cl/speech/67_WhichmaterialistheGloucesterCandlestickmadefrom.wav,"which materialise the gloucester candlestick made from."
../asr_cl/speech/68_Whatdidtheuseofsteamenginesinfarmingleadto.wav,"what did the use of steam engines and farming lead to."
../asr_cl/speech/69_InwhatyeardidFresnogetitsfirstpedestrianmall.wav,"and what year did fresno that its first pedestrian mall."
../asr_cl/speech/6_Whataresomeproposalstoconnectcampuses.wav,"but are some proposals to connect campuses."
../asr_cl/speech/70_WhodidBSkyBteamupwithbecauseitwasnotpartoftheconsortium.wav,"that is tied came up with because it was not part of the consortium."
../asr_cl/speech/71_Whatistheeukaryoticparasiteresponsibleformalariaknownas.wav,"what is they apparently parasite responsible for malaria known as."
../asr_cl/speech/72_Whatwascarriedonextendedlunarmissions.wav,"what was carrying on extended lunar missions."
../asr_cl/speech/73_WhendidLutherwakenwithmorechestpains.wav,"when they live survey can with more chest pains."
../asr_cl/speech/74_HowwereenemyprisonersusedtacticallybyMongolarmies.wav,"how anime prisoners use tactically by mongol armies."
../asr_cl/speech/75_WhatarmedgroupstoppedtheuprisingatBallarat.wav,"what i'm for stuff that pricing at dollar and."
../asr_cl/speech/76_WhatisthemainjudicialbodyoftheEU.wav,"what is the main judicial body of the u.."
../asr_cl/speech/77_Whatgetstransferredtostudentswhoarereceptivetotheteacher.wav,"what gets transferred to students who are sensitive to the teacher."
../asr_cl/speech/78_HowmanymembersintheseatsoftheScottishParliamentaremembersoftheScottishGovernment.wav,"how many members in the seats of the scottish parliament are members of the scottish government."
../asr_cl/speech/79_Whenisthesuspendedteamscheduledtoreturn.wav,"one is the suspended team scheduled to return."
../asr_cl/speech/7_Whatcompoundscanbemaskedwiththemoleculesofthehostcellinorderforavirustoevadedetection.wav,"what from fans can be messed with the molecules of the host cell in order for a virus to evade detection."
../asr_cl/speech/80_WhatisthelakeknownaswhichwascreatedbytheriseoftheAndesMountains.wav,"what is the like man is which was created by the rise of then these mountains."
../asr_cl/speech/81_WhatplatformwasSentantaSportsplanningonlaunchingon.wav,"what platform was in tenth escorts planning on launching on."
../asr_cl/speech/82_HowlongwilltheeventatSantaClaraConventionCenterlast.wav,"how long will the event at santa clara convention center last."
../asr_cl/speech/83_WhichgenderismorepopulousacrossallgroupsinJacksonville.wav,"which gender is more populous across all groups in jacksonville."
../asr_cl/speech/84_WhatweapondoesSpikeMilliganuseagainstaDalek.wav,"what and the nasdaq mulligan use against involved."
../asr_cl/speech/85_WhatcouncilsassigntaskstotheIPCC.wav,"what councils the scientists to the."
../asr_cl/speech/86_AtwhattimedidTeslagetdinner.wav,"at what time to tesla get dinner."
../asr_cl/speech/87_Whatreasonscausefailureofthedisobediencewithauthorities.wav,"what raisins has failure of the disobedience with authorities."
../asr_cl/speech/88_Inwhatgroupofcompoundsisoxygenanecessarypart.wav,"and what the of compounds as a surgeon a necessary part."
../asr_cl/speech/89_WhatwasaHappyDaysspinoffthatdebutedinthe1980sonABC.wav,"what was a happy day spinoff that they've even the one nine eighty s on them."
../asr_cl/speech/8_WheredidtheresidentsofAntiochfleeto.wav,"where did the residents of antioch fleets to."
../asr_cl/speech/90_WhatpercentageofFilipinoprimaryschoolstudentsareinprivateschools.wav,"what percentage of filipino primary school students are in private schools."
../asr_cl/speech/91_WhatcourtcasedesegregatedschoolsintheUnitedStates.wav,"what carcase desegregated schools in the united states."
../asr_cl/speech/92_whatdoconqueringpeoplepassdowntonativepopulations.wav,"but you can find people passed down to native populations."
../asr_cl/speech/93_WhendidtheSiegeofAntiochtakeplace.wav,"when the sage avandia take place."
../asr_cl/speech/94_HowmanyBSkyBchannelswereavailabletocustomerspriortoOctober2005.wav,"how many instead of channels were available to customers prior to a virtual five."
../asr_cl/speech/95_WhatbroughtthedownfallofJacksonvillefilmmaking.wav,"what about the downfall of jacksonville filmmaking."
../asr_cl/speech/96_WhatisthegenderincomeinequalityinBahrain.wav,"what is the gender income inequality in bahrain."
../asr_cl/speech/97_Whattechniquescanbeusedtodeterminepaleotopography.wav,"what techniques can be used to determine fall of a graffiti."
../asr_cl/speech/98_Whattypeoforganizationwouldneedlargequantitiesofpureoxygen.wav,"what type of organization would need large quantities of pure oxygen."
../asr_cl/speech/99_InwhatyeardidtheAmazonexperienceadroughtthatmayhavebeenmoreextremethanin2005.wav,"and what your engine them as on experience a drought that may have been more extreme than into oil five."
../asr_cl/speech/9_WhodesignedthegardenfortheUniversityLibrary.wav,"he designed the garden for the university library."
